file_path,split,Emotion,duration,Utterance,speaker_id,dataset_name,dataset_dir,unique_utterance
Ses02F_script03_1_M014.wav,train,happiness,3.49,Flippancy brings out the acid in their damn sweetness and light.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M015.wav,train,happiness,2.78,"Certainly, you must.  We're figures of fun, alright.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M016.wav,train,happiness,1.36,Who knows.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M017.wav,train,happiness,3.51,"No, that desire will fade.  Along with our passion.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M018.wav,train,happiness,2.23,Depends on how well we've played.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M019.wav,train,happiness,3.28,Yes.  Yes. With all his might.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M020.wav,train,happiness,5.49,"No. No, it isn't.  Death is very laughable.  Such a cunning little mystery.  All done with mirrors.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M021.wav,train,happiness,2.74,So is everyone else in the long run.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M022.wav,train,happiness,13.95,"Let's be superficial and pity the poor philosophers.  Let's blow our trumpets and squeakers and enjoy the party as much as we can.  Like quite idiotic, very small school children.  Let's savor the delight of the moment.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M023.wav,train,happiness,4.4,"Come and kiss me, darling, before your body rots and worms pop in and out of your eye sockets.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M024.wav,train,happiness,10.67,"I don't care what you do.  See, you could paint yourself green and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word.  As long as you love me best.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M025.wav,train,happiness,2.67,You remember that awful scene we had in Venice?,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M026.wav,train,happiness,4.85,The one when you bought that little painted wooden snake in the Piazza and put it on my bed.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M027.wav,train,happiness,2.51,"Ah, horrible thing.  I hated it.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M028.wav,train,happiness,2.09,How long did that row last?,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M029.wav,train,happiness,5.53,The worst one was in Cannes when your curling iron burnt a hole in my new dressing gown.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M030.wav,train,happiness,1.91,"That was a rouser, wasn't it?",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M031.wav,train,happiness,2.22,I didn't hit you very hard.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_1_M032.wav,train,happiness,2.62,"Oh, I'll never forget his face.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F000.wav,train,happiness,2.44,"Honey, you knew there was nothing in that.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F001.wav,train,happiness,2.85,Presents?  Just a trivial little broach.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F002.wav,train,happiness,4.28,"No, it wasn't.  It was very pretty.  I still have it and I wear it often.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F004.wav,train,happiness,2.94,"Just a little perhaps, nothing serious.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F006.wav,train,happiness,4.67,It didn't hurt him at all and I enjoyed it.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F007.wav,train,happiness,4.5,"Well, if you hadn't been so suspicious and nosey, you never would have known a thing about it.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F008.wav,train,happiness,2.26,I'm bored with this conversation.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F009.wav,train,anger,1.56,"No, thanks.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F010.wav,train,anger,3.72,Don't see why you want any.  You've already had two glasses.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F011.wav,train,anger,4.12,Just seems so silly to go on and on and on with such a thing.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F012.wav,train,anger,2.79,"Well, it's become a habit with you.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F013.wav,train,anger,2.08,Don't be so stupid.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F015.wav,train,happiness,3.84,"No, just making myself fascinating for you.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F016.wav,train,happiness,5.26,"A woman's job is to allure the man.  Watch me a minute, will you?",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F017.wav,train,anger,1.74,"No, it isn't.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F018.wav,train,anger,2.1,"Oh, be quiet.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F019.wav,train,anger,3.05,Doesn't seem to have worked such wonders with you.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F020.wav,train,anger,2.04,"Adders don't snap, they sting.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F021.wav,train,anger,1.18,They sting.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F022.wav,train,anger,5.86,"I don't care, do you understand?  I don't care.  I don't care if they bark or roll about like hoops.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F023.wav,train,anger,2.2,"Yes, I did.  Quite a lot.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F024.wav,train,anger,1.77,Mind your own business.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F025.wav,train,anger,1.86,You're quite insufferable,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F026.wav,train,anger,1.64,I expect it's because you're drunk.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F027.wav,train,anger,2.36,You've always had a weak head.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F028.wav,train,anger,4.82,"On the contrary, a child of two could get violently drunk on only one glass of brandy.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F029.wav,train,anger,1.84,Shut up.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F030.wav,train,anger,3.78,"Not very funny, dear.  You'd better have some more brandy.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F031.wav,train,sadness,1.49,Why?,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F032.wav,train,anger,4.04,There aren't any people upstairs.  It's a photographer's studio.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F033.wav,train,anger,1.94,They're away in Tunis.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F034.wav,train,anger,2.27,"Turn it on again, please.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F035.wav,train,anger,4.63,"Very well, if you insist on being boorish and idiotic.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F036.wav,train,anger,4.06,You are far too temperamental.  Try to control yourself.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F037.wav,train,anger,2.41,Stop it.  Go away.  I hate you.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F038.wav,train,anger,5.53,"Listen?  Listen, indeed.  I am sick and tired of listening to you, damn sadistic bully.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F039.wav,train,anger,6.33,"I hate you.  Stop it.  Stop it.  I hate you, do you hear?  You're conceited and overbearing and utterly impossible.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F040.wav,train,anger,4.14,This is the end.  Finally and forever.  Do you hear me?  The end.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F041.wav,train,anger,1.96,"Oh Yes, I am.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F042.wav,train,anger,4.58,I am.  Let go of me.  You're a cruel fiend and I hate and loathe you.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_F043.wav,train,anger,10.87,Thank God I realized what you are-- I'd never marry you again ever in my life. You're a cruel fiend and I hate you. You're a beast. You're a beast--I hate you. Stop it.  Stop it.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M000.wav,train,neutral,3.66,"As a matter of fact, the real cause of that row was Peter Burden.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M001.wav,train,neutral,3.04,I knew nothing of the sort.  You took presents from him.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M002.wav,train,anger,5.76,"Ah, yes, I remember it well.  Bristling with diamonds in the worst possible taste.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M003.wav,train,anger,3.27,You went out of your way to torture me over Peter Burden.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M004.wav,train,anger,2.74,"You must admit, he was in love with you, wasn't he?",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M005.wav,train,anger,2.04,You let him kiss you.  You said you did.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M007.wav,train,happiness,2.09,"Well, what about me?",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M008.wav,train,happiness,2.79,"Well, that's a nice point of view I must say.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M009.wav,train,happiness,4.15,"Me, too.  Bored stiff.  You want some brandy?",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M010.wav,train,anger,1.98,I think I'll have some.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M011.wav,train,anger,3.44,No particular reason.  Anyhow they were very small ones.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M012.wav,train,anger,6.04,You can hardly call three liquor glasses in a whole evening going on and on and on.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M013.wav,train,anger,4.84,"You needn't be so grand, just because you don't happen to want any yourself at the moment.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M014.wav,train,happiness,1.59,"Really, Amanda.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M015.wav,train,anger,0.96,Nothing.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M016.wav,train,happiness,2.56,Going out somewhere dear?,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M017.wav,train,happiness,2.46,That reply has broken my heart.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M018.wav,train,anger,2.56,"As a matter of fact, that's perfectly true.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M019.wav,train,anger,1.38,"Yes, it is.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M020.wav,train,anger,4.36,"Ah, it's a pity you didn't have any more brandy.  It might have made you a little less disagreeable.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M021.wav,train,anger,2.73,"Snap, snap, snap, like a little adder.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M022.wav,train,anger,4.02,Nonsense.  They have a little bag of venom behind their fangs and they snap.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M023.wav,train,happiness,1.48,They snap.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M024.wav,train,happiness,3.78,Did you see much of Peter Burden after our divorce?,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M025.wav,train,anger,3.61,"Hmm, I imagine you let him kiss you a good deal more then.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M026.wav,train,anger,6.52,"Oh, must have had a riotous time. No restraint at all.  Very enjoyable and never had much anyhow.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M027.wav,train,anger,2.31,I'm not in the least drunk.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M028.wav,train,anger,8.01,"As I mentioned before, I have had three minute liquor glasses of brandy the whole evening long.  A child of two couldn't get drunk on that.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M029.wav,train,anger,5.31,"Oh, very interesting.  How about a child of four?  A child of six?  Or a child of nine?",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M030.wav,train,anger,4.22,"We could get a good debate going about this, don't you think?  Intemperate tots.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M032.wav,train,anger,1.87,"You better turn that off, I think.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M033.wav,train,anger,3.4,Because it's late and it'll annoy the people upstairs.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M034.wav,train,anger,2.64,There are people downstairs I suppose?,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M035.wav,train,anger,2.66,This is no time of the year for Tunis.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M036.wav,train,anger,2.11,I'll do no such thing.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M037.wav,train,happiness,2.71,Turn it off.  It's driving me mad.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M038.wav,train,anger,1.25,Turn it off.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M039.wav,train,anger,2.19,"Amanda, listen. listen",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M040.wav,train,anger,2.13,"Very amusing, indeed.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M041.wav,train,anger,6.83,"You're a vile, tempered, loose living, wicked little beast and I hope to never see you again as long as I live.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M042.wav,train,anger,1.99,You're not going like this.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M043.wav,train,anger,1.49,You're not.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M044.wav,train,anger,1.93,Shut up. Shut up.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M045.wav,train,anger,1.79,I wouldn't-- I wouldn't marry--,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M046.wav,train,anger,2.85,I wouldn't marry you if you came in crawling on your knees,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02F_script03_2_M047.wav,train,anger,4.15,You're a evil vampire and I hope to God I never see you again as long as I live.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F000.wav,train,happiness,2.04,"Hi, How can I help you?",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F001.wav,train,neutral,1.24,"Sure, um",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F002.wav,train,neutral,3.07,do you have two forms of ID with you?,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F003.wav,train,neutral,6.92,"I actually need two forms of ID. I need either a passport or a birth certificate, or social security card. I'm sorry.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F004.wav,train,happiness,1.64,Well,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F005.wav,train,neutral,6.85,I- I can take your driver's license but I need another form of ID in order to process this paper work.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F006.wav,train,neutral,5.22,"Um, that you would need to go home and get another form of ID and come back.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F007.wav,train,anger,1.82,"Well, I'm sorry sir but",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F008.wav,train,anger,3.37,you need to bring two forms of ID there is nothing we can do about it.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F009.wav,train,anger,1.42,"Well, it's actually-",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F010.wav,train,anger,5.27,"It's standard that you bring a couple of forms of ID, I'm sorry.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F011.wav,train,anger,3.36,"Well, I'm sorry, sir, but we're not responsible.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F012.wav,train,anger,6.11,"Yes, you did, thank you very much, but we're not responsible if you've forgotten something, and we need to have two forms of ID.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F013.wav,train,anger,4.19,"I'm sorry, but there is a lot of people waiting so you're just going to have to get in line again.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F014.wav,train,anger,4.0,"It just happens to people all the time, I'm sorry sir, but I can't make an exception for you.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F015.wav,train,neutral,1.41,"I'm sorry, sir.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F016.wav,train,neutral,1.35,there is nothing I can do.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F017.wav,train,anger,4.21,"I know sir, but we have to have two forms. There is nothing I can do about it, I'm sorry.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F018.wav,train,anger,2.21,"I'm sorry, sir. There is nothing I can do.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F019.wav,train,anger,2.99,"Well, if you had checked the web site it would have said.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F020.wav,train,anger,4.55,If you had checked the website it would have said that you needed two forms of identification.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F021.wav,train,anger,1.51,"Well, maybe you should",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F022.wav,train,anger,4.65,Right. So maybe you should go home now and get your paperwork and come back.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F023.wav,train,anger,5.27,"I'm sorry sir but there's a lot of people waiting. So if you won't move out of the way, then I'm going to have to call security.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_F024.wav,train,anger,2.54,"I'm sorry, sir, it's not my choice.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M000.wav,train,anger,2.94,All right. Finally. Here you go.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M001.wav,train,anger,2.66,"Yea. I just want to get this done,",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M002.wav,train,anger,2.28,get my new license.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M003.wav,train,anger,3.3,"Um, no, I got my driver's license though.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M004.wav,train,anger,3.64,"Uh, sorry, I forgot them. I mean I've got to -",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M005.wav,train,anger,3.07,well is the dri-driver's license going to work?,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M006.wav,train,anger,2.33,"Okay, so what are you saying? What-",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M007.wav,train,anger,8.2,"What? I- You telling me I waited in that huge line to go and sit down and get my number called, like after",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M008.wav,train,anger,2.09,three hours and,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M009.wav,train,anger,6.76,Shouldn't they have like told us about that? I mean why - why would they make me go and wait three hours if I have got to go and do it again?,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M010.wav,train,anger,6.64,"It's standard? I mean I don't work at the D.M.V. how am I supposed to know that, like, I stand in line, I get my",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M011.wav,train,anger,2.04,"I filled out the application right, didn't I?",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M012.wav,train,anger,7.18,Okay. What about - no -- how about you hold that and I'll - I'll go and I can come back-,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M013.wav,train,anger,2.73,I've been waiting for three hours.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M014.wav,train,anger,2.38,This is ridiculous. Come on,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M015.wav,train,anger,4.71,"I cannot go back in that line. I've got stuff I need to do, I mean-",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M016.wav,train,anger,6.81,"But my driver's license - I had to have my birth certificate to get my driver's license in the first place right, I mean this - here is my driver's license so",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M017.wav,train,anger,3.27,That doesn't make any sense. Why?,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M018.wav,train,anger,6.9,You- shouldn't you have like a sign or something maybe like up on the counter when you get the applica- maybe on the application,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M019.wav,train,anger,8.3,"What web- I didn't go to a website - why would I need to - it's the D.M.V.. You come to the D.M.V., you wait in line for three hours, and then you go home.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M020.wav,train,anger,3.38,I waited in line now I'm ready to get my stuff and then go home.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M021.wav,train,anger,2.03,"God, oh my-",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro01_M022.wav,train,anger,1.72,This is ridiculous.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F000.wav,train,sadness,2.06,I don't want you to go.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F001.wav,train,sadness,7.81,"I'm going to miss you too; I don't know what I'm going to do here without you. It's going to be so lonely, and so hard.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F002.wav,train,sadness,2.84,I don't want to be a single mom.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F003.wav,train,anger,1.33,but,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F004.wav,train,sadness,3.86,It's dangerous; I mean how can you make sure that you'll,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F005.wav,train,anger,1.56,I hope so.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F006.wav,train,sadness,1.45,I hope so.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F007.wav,train,sadness,1.97,It's going to be really rough.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F008.wav,train,sadness,3.03,I'll send you lots of pictures.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F009.wav,train,anger,4.82,"Well, just promise me that you going to be safe.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F010.wav,train,sadness,6.72,"I mean can't they put you in like, you know kitchen work or something where you won't get",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F011.wav,train,anger,4.14,It doesn't make any sense; I don't know why we have to be at war in the first place.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F012.wav,train,sadness,4.17,"Will you write me letters, paper ones?",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F013.wav,train,sadness,4.72,"Our baby needs a dad; you can't leave. Okay, you can't disappear.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_F014.wav,train,anger,2.65,I'll miss you too.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_M000.wav,train,sadness,8.06,"I know, I know. I don't want to go either baby. I love you know. And I'm going to miss you a lot.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_M001.wav,train,sadness,4.67,"You won't be. I'll be back; I'll be back before you know it. All right, and",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_M002.wav,train,anger,0.98,and,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_M003.wav,train,anger,6.89,"It's- It's dangerous anywhere, honey. I mean this is -this- I'm just going to go and we'll get it over with,",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_M004.wav,train,sadness,10.39,"I'll come back we'll have, you know, some good benefits from being in the service and then we'll live - we'll live a happy life, then the rest of us, like the three of us.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_M005.wav,train,anger,1.47,A little family.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_M006.wav,train,anger,1.35,You gotta,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_M007.wav,train,anger,2.08,"You gotta take care of our baby for me, alright?",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_M008.wav,train,anger,6.25,"I hope so, because I'm not going to be able to survive without all that. I don't know what I'm going to do.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_M009.wav,train,anger,9.16,I've never been - I've never been away from you for two weeks let alone a year.,,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_M010.wav,train,anger,3.14,"No, it doesn't work that way",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_M011.wav,train,anger,6.95,"but, I mean, I'm going to do whatever I can and get back here as fast as I can.",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
Ses02M_impro02_M012.wav,train,anger,6.01,"I know, but it's not our decision, I guess, you know, I mean",,IEMOCAP,../../../../../datasets/public/IEMOCAP,True
